Date,Account,TradeTime,Symbol,TradeCcy,Side,TradeQuantity,ProductType
2021-04-21,Account,2021-04-21 22:27:54.901,USDJPY,USD,S,81704734.20759663,SPOT
2021-04-22,Account,2021-04-22 07:09:49.489,USDJPY,USD,S,124613156.6935219,SPOT
2021-04-22,Account,2021-04-22 08:09:48.471,USDJPY,USD,B,53801928.52462642,SPOT
2021-04-22,Account,2021-04-22 08:36:56.734,USDJPY,USD,S,24019847.3376222,SPOT
2021-04-22,Account,2021-04-22 09:39:49.178,USDJPY,USD,B,207547543.3608517,SPOT
2021-04-22,Account,2021-04-22 11:35:21.045,USDJPY,USD,S,77907894.07445118,SPOT
2021-04-22,Account,2021-04-22 13:13:44.896,USDJPY,USD,B,16180218.67237985,SPOT
2021-04-22,Account,2021-04-22 13:19:53.244,USDJPY,USD,B,22990228.72932255,SPOT
2021-04-22,Account,2021-04-22 14:13:51.947,USDJPY,USD,B,165955576.9118015,SPOT
2021-04-22,Account,2021-04-22 14:24:14.935,USDJPY,USD,B,216321483.7666601,SPOT
2021-04-22,Account,2021-04-22 15:18:51.679,USDJPY,USD,B,203890804.3177798,SPOT
2021-04-22,Account,2021-04-22 16:05:25.855,USDJPY,USD,B,56764008.15136731,SPOT
2021-04-22,Account,2021-04-22 18:32:48.380,USDJPY,USD,S,179971791.2042979,SPOT
2021-04-22,Account,2021-04-22 19:30:16.002,USDJPY,USD,S,170646864.0593812,SPOT
2021-04-22,Account,2021-04-22 22:00:37.494,USDJPY,USD,B,46849497.00022116,SPOT
2021-04-23,Account,2021-04-23 09:05:08.642,USDJPY,USD,B,16797602.12544352,SPOT
2021-04-23,Account,2021-04-23 10:21:54.557,USDJPY,USD,B,21380988.97179589,SPOT
2021-04-23,Account,2021-04-23 11:44:28.814,USDJPY,USD,B,111303001.6305856,SPOT
2021-04-23,Account,2021-04-23 12:33:03.636,USDJPY,USD,B,76681880.00097871,SPOT
2021-04-23,Account,2021-04-23 13:57:03.058,USDJPY,USD,B,109538732.2944589,SPOT
2021-04-23,Account,2021-04-23 14:05:07.751,USDJPY,USD,B,121217044.0587215,SPOT
2021-04-23,Account,2021-04-23 15:37:54.940,USDJPY,USD,B,15069879.5192875,SPOT
2021-04-23,Account,2021-04-23 15:46:49.033,USDJPY,USD,B,18161267.50549302,SPOT
2021-04-23,Account,2021-04-23 17:01:24.831,USDJPY,USD,B,100432812.7368353,SPOT
2021-04-23,Account,2021-04-23 20:59:59.974,USDJPY,USD,B,101212902.192492,SPOT
2021-04-23,Account,2021-04-23 20:59:59.974,USDJPY,USD,B,16452940.78858569,SPOT
2021-04-23,Account,2021-04-23 20:59:59.974,USDJPY,USD,S,161252975.8363962,SPOT
2021-04-26,Account,2021-04-26 07:47:14.292,USDJPY,USD,B,112983980.7515964,SPOT
2021-04-26,Account,2021-04-26 10:02:21.136,USDJPY,USD,B,51571134.55352373,SPOT
2021-04-26,Account,2021-04-26 10:21:12.860,USDJPY,USD,B,240128252.5155693,SPOT
2021-04-26,Account,2021-04-26 10:50:27.568,USDJPY,USD,B,103821875.9582378,SPOT
2021-04-26,Account,2021-04-26 11:45:56.819,USDJPY,USD,B,52405064.27362561,SPOT
2021-04-26,Account,2021-04-26 12:11:19.849,USDJPY,USD,S,121263521.2345049,SPOT
2021-04-26,Account,2021-04-26 16:58:06.385,USDJPY,USD,B,93193165.42241722,SPOT
2021-04-26,Account,2021-04-26 19:32:17.631,USDJPY,USD,B,40058985.89966819,SPOT
2021-04-26,Account,2021-04-26 21:58:34.784,USDJPY,USD,S,85132585.83843708,SPOT
2021-04-26,Account,2021-04-26 22:06:40.973,USDJPY,USD,B,91730076.15609095,SPOT
2021-04-26,Account,2021-04-26 22:21:57.149,USDJPY,USD,S,56169058.82488936,SPOT
2021-04-27,Account,2021-04-27 08:54:02.645,USDJPY,USD,B,24891081.78531751,SPOT
2021-04-27,Account,2021-04-27 10:01:11.615,USDJPY,USD,B,105591405.6487381,SPOT
2021-04-27,Account,2021-04-27 11:08:48.834,USDJPY,USD,B,114934438.7929887,SPOT
2021-04-27,Account,2021-04-27 11:20:25.163,USDJPY,USD,S,104052945.0518079,SPOT
2021-04-27,Account,2021-04-27 12:27:49.012,USDJPY,USD,S,49032107.46706463,SPOT
2021-04-27,Account,2021-04-27 13:02:05.632,USDJPY,USD,S,81823309.44109708,SPOT
2021-04-27,Account,2021-04-27 14:29:14.516,USDJPY,USD,B,38148846.17459029,SPOT
2021-04-27,Account,2021-04-27 16:09:30.673,USDJPY,USD,S,38767169.80012134,SPOT
2021-04-27,Account,2021-04-27 17:35:48.340,USDJPY,USD,S,94897510.70505008,SPOT
2021-04-27,Account,2021-04-27 21:14:14.657,USDJPY,USD,B,57831339.33437057,SPOT
2021-04-27,Account,2021-04-27 21:32:39.727,USDJPY,USD,S,41949593.49697456,SPOT
2021-04-27,Account,2021-04-27 21:54:03.945,USDJPY,USD,S,82325658.28366205,SPOT
2021-04-28,Account,2021-04-28 07:15:05.910,USDJPY,USD,B,122369284.8579958,SPOT
2021-04-28,Account,2021-04-28 08:26:25.446,USDJPY,USD,S,107963510.5910711,SPOT
2021-04-28,Account,2021-04-28 10:43:15.107,USDJPY,USD,B,103439387.0504573,SPOT
2021-04-28,Account,2021-04-28 12:06:42.680,USDJPY,USD,S,117224397.3589502,SPOT
2021-04-28,Account,2021-04-28 12:52:49.110,USDJPY,USD,S,186863632.9367291,SPOT
2021-04-28,Account,2021-04-28 14:50:28.358,USDJPY,USD,S,88573191.37314335,SPOT
2021-04-28,Account,2021-04-28 16:12:01.156,USDJPY,USD,B,121848598.8094471,SPOT
2021-04-28,Account,2021-04-28 16:38:28.041,USDJPY,USD,S,58676508.6336527,SPOT
2021-04-28,Account,2021-04-28 19:13:56.364,USDJPY,USD,S,24683590.00282362,SPOT
2021-04-28,Account,2021-04-28 22:26:07.723,USDJPY,USD,B,50747766.54364541,SPOT
2021-04-29,Account,2021-04-29 07:02:33.133,USDJPY,USD,B,100017479.6907231,SPOT
2021-04-29,Account,2021-04-29 11:04:09.102,USDJPY,USD,S,38400234.4449982,SPOT
2021-04-29,Account,2021-04-29 11:28:13.346,USDJPY,USD,B,62481976.74867697,SPOT
2021-04-29,Account,2021-04-29 11:30:20.198,USDJPY,USD,B,24433983.61559957,SPOT
2021-04-29,Account,2021-04-29 13:38:12.239,USDJPY,USD,B,22446231.73959553,SPOT
2021-04-29,Account,2021-04-29 14:31:32.584,USDJPY,USD,S,16540995.40319294,SPOT
2021-04-29,Account,2021-04-29 15:52:45.100,USDJPY,USD,B,44697460.19458398,SPOT
2021-04-29,Account,2021-04-29 16:48:06.865,USDJPY,USD,B,75131960.56243032,SPOT
2021-04-29,Account,2021-04-29 17:01:02.566,USDJPY,USD,B,42199503.32771987,SPOT
2021-04-29,Account,2021-04-29 17:04:47.965,USDJPY,USD,B,16761524.36994016,SPOT
2021-04-29,Account,2021-04-29 19:14:09.459,USDJPY,USD,B,120113895.1582834,SPOT
2021-04-29,Account,2021-04-29 20:37:06.585,USDJPY,USD,S,15711217.0336768,SPOT
2021-04-29,Account,2021-04-29 21:52:25.734,USDJPY,USD,S,183749646.1346745,SPOT
2021-04-29,Account,2021-04-29 22:25:00.106,USDJPY,USD,B,58799607.67342709,SPOT
2021-04-30,Account,2021-04-30 08:38:42.118,USDJPY,USD,S,47210556.74017407,SPOT
2021-04-30,Account,2021-04-30 09:26:01.958,USDJPY,USD,S,87495156.4357616,SPOT
2021-04-30,Account,2021-04-30 09:36:35.682,USDJPY,USD,B,101019408.3792157,SPOT
2021-04-30,Account,2021-04-30 11:02:39.364,USDJPY,USD,B,178146810.0380152,SPOT
2021-04-30,Account,2021-04-30 11:59:40.643,USDJPY,USD,B,166668000.2992507,SPOT
2021-04-30,Account,2021-04-30 13:28:03.328,USDJPY,USD,B,130711335.0543659,SPOT
2021-04-30,Account,2021-04-30 13:33:21.560,USDJPY,USD,B,61632227.89764404,SPOT
2021-04-30,Account,2021-04-30 16:17:17.746,USDJPY,USD,B,172839070.6179198,SPOT
2021-04-30,Account,2021-04-30 16:18:37.608,USDJPY,USD,B,233158470.6669673,SPOT
2021-04-30,Account,2021-04-30 19:54:58.301,USDJPY,USD,S,179553310.3693742,SPOT
2021-04-30,Account,2021-04-30 20:43:19.076,USDJPY,USD,B,92180488.6776954,SPOT
2021-04-30,Account,2021-04-30 20:48:16.618,USDJPY,USD,S,24570644.2813389,SPOT
2021-05-03,Account,2021-05-03 08:04:04.826,USDJPY,USD,S,79453874.68207628,SPOT
2021-05-03,Account,2021-05-03 08:20:19.872,USDJPY,USD,S,60069043.15436259,SPOT
2021-05-03,Account,2021-05-03 09:38:22.025,USDJPY,USD,B,76354960.06114408,SPOT
2021-05-03,Account,2021-05-03 13:10:55.117,USDJPY,USD,B,114530664.0304625,SPOT
2021-05-03,Account,2021-05-03 13:11:15.791,USDJPY,USD,B,58529095.24692222,SPOT
2021-05-03,Account,2021-05-03 13:41:33.160,USDJPY,USD,B,82117589.73775432,SPOT
2021-05-03,Account,2021-05-03 14:38:35.523,USDJPY,USD,S,24836749.22492355,SPOT
2021-05-03,Account,2021-05-03 15:40:48.101,USDJPY,USD,S,199096701.3407499,SPOT
2021-05-03,Account,2021-05-03 15:44:24.103,USDJPY,USD,B,80320331.5823339,SPOT
2021-05-03,Account,2021-05-03 16:57:01.029,USDJPY,USD,B,169606261.4035327,SPOT
2021-05-03,Account,2021-05-03 19:21:22.885,USDJPY,USD,S,112922279.1874781,SPOT
2021-05-03,Account,2021-05-03 22:07:28.236,USDJPY,USD,B,40700163.8028305,SPOT
2021-05-04,Account,2021-05-04 07:03:06.215,USDJPY,USD,B,93565908.24900195,SPOT
2021-05-04,Account,2021-05-04 08:20:23.593,USDJPY,USD,S,18281682.19421059,SPOT
2021-05-04,Account,2021-05-04 09:41:02.873,USDJPY,USD,S,229080044.3384796,SPOT
2021-05-04,Account,2021-05-04 12:58:14.178,USDJPY,USD,S,22802225.74016079,SPOT
2021-05-04,Account,2021-05-04 13:26:48.718,USDJPY,USD,B,16183813.40289488,SPOT
2021-05-04,Account,2021-05-04 17:01:26.404,USDJPY,USD,B,22447890.15268907,SPOT
2021-05-04,Account,2021-05-04 17:11:23.852,USDJPY,USD,B,119691734.0974323,SPOT
2021-05-04,Account,2021-05-04 18:22:25.361,USDJPY,USD,S,189720194.6005225,SPOT
2021-05-04,Account,2021-05-04 20:17:09.616,USDJPY,USD,B,53696936.50281988,SPOT
2021-05-04,Account,2021-05-04 20:46:42.254,USDJPY,USD,S,96910914.97661546,SPOT
2021-05-04,Account,2021-05-04 22:27:54.276,USDJPY,USD,S,173683191.2887283,SPOT
2021-05-05,Account,2021-05-05 07:09:05.638,USDJPY,USD,S,118868744.0822832,SPOT
2021-05-05,Account,2021-05-05 07:57:17.922,USDJPY,USD,B,111114954.133518,SPOT
2021-05-05,Account,2021-05-05 10:20:34.631,USDJPY,USD,S,23353797.8772074,SPOT
2021-05-05,Account,2021-05-05 11:25:15.851,USDJPY,USD,S,90455618.26787889,SPOT
2021-05-05,Account,2021-05-05 11:33:19.713,USDJPY,USD,S,198896320.8859786,SPOT
2021-05-05,Account,2021-05-05 14:13:17.688,USDJPY,USD,B,44109983.96924697,SPOT
2021-05-05,Account,2021-05-05 15:58:19.644,USDJPY,USD,S,49354539.66609202,SPOT
2021-05-05,Account,2021-05-05 17:04:37.193,USDJPY,USD,S,106208424.991928,SPOT
2021-05-05,Account,2021-05-05 17:25:56.896,USDJPY,USD,B,59171586.01805568,SPOT
2021-05-05,Account,2021-05-05 17:54:15.623,USDJPY,USD,B,24965249.67718869,SPOT
2021-05-05,Account,2021-05-05 18:12:17.087,USDJPY,USD,B,23736927.64900625,SPOT
2021-05-05,Account,2021-05-05 18:52:09.009,USDJPY,USD,S,24243591.45807102,SPOT
2021-05-05,Account,2021-05-05 21:58:14.938,USDJPY,USD,S,108714083.4191814,SPOT
2021-05-06,Account,2021-05-06 08:19:23.648,USDJPY,USD,B,81410629.66315076,SPOT
2021-05-06,Account,2021-05-06 08:41:50.237,USDJPY,USD,B,40115139.85460624,SPOT
2021-05-06,Account,2021-05-06 09:07:38.864,USDJPY,USD,B,249272333.8538781,SPOT
2021-05-06,Account,2021-05-06 09:24:33.985,USDJPY,USD,S,62056724.28477556,SPOT
2021-05-06,Account,2021-05-06 12:42:51.181,USDJPY,USD,B,50229109.00879651,SPOT
2021-05-06,Account,2021-05-06 13:54:28.602,USDJPY,USD,S,100770286.0399149,SPOT
2021-05-06,Account,2021-05-06 14:53:52.505,USDJPY,USD,S,24663222.0200263,SPOT
2021-05-06,Account,2021-05-06 16:07:19.172,USDJPY,USD,S,22531298.9554368,SPOT
2021-05-06,Account,2021-05-06 17:42:36.620,USDJPY,USD,B,60900979.33192737,SPOT
2021-05-06,Account,2021-05-06 19:01:51.064,USDJPY,USD,S,110426873.1432967,SPOT
2021-05-06,Account,2021-05-06 19:36:15.973,USDJPY,USD,B,154831035.1092368,SPOT
2021-05-07,Account,2021-05-07 07:46:17.226,USDJPY,USD,B,16076045.74877769,SPOT
2021-05-07,Account,2021-05-07 08:26:37.584,USDJPY,USD,S,163123779.5809284,SPOT
2021-05-07,Account,2021-05-07 14:29:27.145,USDJPY,USD,B,16203115.10050669,SPOT
2021-05-07,Account,2021-05-07 15:35:08.013,USDJPY,USD,S,22622895.77163756,SPOT
2021-05-07,Account,2021-05-07 15:40:00.017,USDJPY,USD,B,181508244.2946732,SPOT
2021-05-07,Account,2021-05-07 18:52:23.810,USDJPY,USD,B,22910256.27171621,SPOT
2021-05-07,Account,2021-05-07 19:14:57.275,USDJPY,USD,B,103783516.4810531,SPOT
2021-05-07,Account,2021-05-07 20:28:01.080,USDJPY,USD,S,91444531.90965578,SPOT
2021-05-07,Account,2021-05-07 20:49:08.295,USDJPY,USD,B,24829803.33501473,SPOT
2021-05-07,Account,2021-05-07 20:59:59.948,USDJPY,USD,S,53687478.22358273,SPOT
2021-05-10,Account,2021-05-10 11:04:20.302,USDJPY,USD,S,54862560.35510451,SPOT
2021-05-10,Account,2021-05-10 11:18:20.283,USDJPY,USD,S,58162756.01391681,SPOT
2021-05-10,Account,2021-05-10 14:20:51.428,USDJPY,USD,S,51251412.2761786,SPOT
2021-05-10,Account,2021-05-10 14:24:49.360,USDJPY,USD,B,43034209.77666974,SPOT
2021-05-10,Account,2021-05-10 16:06:42.374,USDJPY,USD,B,112026155.9146456,SPOT
2021-05-10,Account,2021-05-10 16:43:30.491,USDJPY,USD,S,37583012.5703942,SPOT
2021-05-10,Account,2021-05-10 17:55:22.247,USDJPY,USD,B,58197692.54303537,SPOT
2021-05-10,Account,2021-05-10 18:01:44.409,USDJPY,USD,S,149509836.3608122,SPOT
2021-05-10,Account,2021-05-10 20:11:28.047,USDJPY,USD,S,123359517.3805952,SPOT
2021-05-10,Account,2021-05-10 20:34:50.283,USDJPY,USD,S,59864566.33545458,SPOT
2021-05-11,Account,2021-05-11 07:00:51.318,USDJPY,USD,B,137855803.052662,SPOT
2021-05-11,Account,2021-05-11 08:18:01.121,USDJPY,USD,S,21210830.31641319,SPOT
2021-05-11,Account,2021-05-11 08:53:13.639,USDJPY,USD,B,23414485.96213013,SPOT
2021-05-11,Account,2021-05-11 10:24:09.937,USDJPY,USD,B,22646744.87523735,SPOT
2021-05-11,Account,2021-05-11 11:36:41.002,USDJPY,USD,B,91342854.69772294,SPOT
2021-05-11,Account,2021-05-11 12:10:04.162,USDJPY,USD,B,99994936.69020012,SPOT
2021-05-11,Account,2021-05-11 13:18:33.938,USDJPY,USD,S,167675151.9029495,SPOT
2021-05-11,Account,2021-05-11 13:32:19.971,USDJPY,USD,S,56898623.12865444,SPOT
2021-05-11,Account,2021-05-11 13:46:57.275,USDJPY,USD,S,40966901.3984967,SPOT
2021-05-11,Account,2021-05-11 16:10:12.238,USDJPY,USD,B,24982624.36827645,SPOT
2021-05-11,Account,2021-05-11 16:42:53.149,USDJPY,USD,S,113528559.9622875,SPOT
2021-05-11,Account,2021-05-11 17:18:19.980,USDJPY,USD,S,222284061.8109331,SPOT
2021-05-11,Account,2021-05-11 17:19:55.789,USDJPY,USD,B,79140864.38249797,SPOT
2021-05-12,Account,2021-05-12 09:18:14.330,USDJPY,USD,S,100674281.7931809,SPOT
2021-05-12,Account,2021-05-12 10:07:30.526,USDJPY,USD,B,53306426.88786611,SPOT
2021-05-12,Account,2021-05-12 10:48:32.780,USDJPY,USD,S,59079679.46841381,SPOT
2021-05-12,Account,2021-05-12 11:39:56.826,USDJPY,USD,B,38811564.22430649,SPOT
2021-05-12,Account,2021-05-12 12:40:29.146,USDJPY,USD,B,59255139.27941211,SPOT
2021-05-12,Account,2021-05-12 13:52:50.441,USDJPY,USD,S,17124126.97263062,SPOT
2021-05-12,Account,2021-05-12 16:55:24.308,USDJPY,USD,B,22931323.02584127,SPOT
2021-05-12,Account,2021-05-12 19:27:18.562,USDJPY,USD,S,38064065.97723253,SPOT
2021-05-12,Account,2021-05-12 19:47:13.376,USDJPY,USD,B,16904186.06158346,SPOT
2021-05-12,Account,2021-05-12 20:43:17.553,USDJPY,USD,S,48593559.32567269,SPOT
2021-05-12,Account,2021-05-12 21:07:42.690,USDJPY,USD,S,113135476.4103889,SPOT
2021-05-12,Account,2021-05-12 22:43:01.837,USDJPY,USD,S,18333215.14073759,SPOT
2021-05-13,Account,2021-05-13 07:12:29.384,USDJPY,USD,S,23738597.28453681,SPOT
2021-05-13,Account,2021-05-13 08:46:31.463,USDJPY,USD,S,120503318.9733513,SPOT
2021-05-13,Account,2021-05-13 10:10:25.138,USDJPY,USD,B,108736785.8854122,SPOT
2021-05-13,Account,2021-05-13 12:00:14.173,USDJPY,USD,B,20473625.69719553,SPOT
2021-05-13,Account,2021-05-13 12:58:30.300,USDJPY,USD,S,17896694.38963756,SPOT
2021-05-13,Account,2021-05-13 18:17:14.375,USDJPY,USD,S,162023845.5478102,SPOT
2021-05-13,Account,2021-05-13 20:12:39.317,USDJPY,USD,B,40520572.79041037,SPOT
2021-05-13,Account,2021-05-13 20:19:00.711,USDJPY,USD,B,182511756.5109394,SPOT
2021-05-13,Account,2021-05-13 22:10:58.467,USDJPY,USD,B,123509212.8510587,SPOT
2021-05-13,Account,2021-05-13 22:43:33.718,USDJPY,USD,S,106269587.9605599,SPOT
2021-05-14,Account,2021-05-14 08:42:10.159,USDJPY,USD,B,93338985.27547717,SPOT
2021-05-14,Account,2021-05-14 09:19:41.435,USDJPY,USD,B,219964956.5154687,SPOT
2021-05-14,Account,2021-05-14 12:50:40.405,USDJPY,USD,B,47993206.43069223,SPOT
2021-05-14,Account,2021-05-14 13:20:08.131,USDJPY,USD,B,41328524.15787056,SPOT
2021-05-14,Account,2021-05-14 14:27:44.590,USDJPY,USD,S,51654707.6345887,SPOT
2021-05-14,Account,2021-05-14 14:45:00.512,USDJPY,USD,S,39937643.71844009,SPOT
2021-05-14,Account,2021-05-14 15:05:19.480,USDJPY,USD,S,121613833.3780691,SPOT
2021-05-14,Account,2021-05-14 15:21:04.184,USDJPY,USD,S,75272653.96201983,SPOT
2021-05-14,Account,2021-05-14 20:59:59.904,USDJPY,USD,S,120518652.0004645,SPOT
2021-05-14,Account,2021-05-14 20:59:59.904,USDJPY,USD,B,98345186.86402589,SPOT
2021-05-17,Account,2021-05-17 08:14:55.840,USDJPY,USD,B,183200234.4308421,SPOT
2021-05-17,Account,2021-05-17 08:23:02.976,USDJPY,USD,B,126427145.6224378,SPOT
2021-05-17,Account,2021-05-17 10:16:16.600,USDJPY,USD,S,22466392.80812815,SPOT
2021-05-17,Account,2021-05-17 11:18:25.325,USDJPY,USD,S,42204105.96462898,SPOT
2021-05-17,Account,2021-05-17 12:43:30.316,USDJPY,USD,S,186508064.2979592,SPOT
2021-05-17,Account,2021-05-17 13:17:23.014,USDJPY,USD,S,17506328.66984233,SPOT
2021-05-17,Account,2021-05-17 14:15:39.845,USDJPY,USD,B,20841297.34430462,SPOT
2021-05-17,Account,2021-05-17 15:38:53.165,USDJPY,USD,B,101832650.7881284,SPOT
2021-05-17,Account,2021-05-17 15:46:15.319,USDJPY,USD,B,23029309.513513,SPOT
2021-05-17,Account,2021-05-17 17:13:03.760,USDJPY,USD,S,18590686.78691983,SPOT
2021-05-17,Account,2021-05-17 20:34:13.459,USDJPY,USD,S,92058505.3274408,SPOT
2021-05-18,Account,2021-05-18 07:12:45.021,USDJPY,USD,B,15400298.95724729,SPOT
2021-05-18,Account,2021-05-18 07:18:12.313,USDJPY,USD,B,59241290.86197354,SPOT
2021-05-18,Account,2021-05-18 07:22:22.302,USDJPY,USD,B,179828360.8979546,SPOT
2021-05-18,Account,2021-05-18 07:29:59.366,USDJPY,USD,S,112479773.2918523,SPOT
2021-05-18,Account,2021-05-18 09:36:23.232,USDJPY,USD,S,76281890.0635466,SPOT
2021-05-18,Account,2021-05-18 12:50:52.210,USDJPY,USD,B,40362597.58286178,SPOT
2021-05-18,Account,2021-05-18 13:28:01.551,USDJPY,USD,S,153717943.9561442,SPOT
2021-05-18,Account,2021-05-18 16:47:32.713,USDJPY,USD,B,42937299.67903346,SPOT
2021-05-18,Account,2021-05-18 19:52:49.370,USDJPY,USD,S,16692479.46469113,SPOT
2021-05-18,Account,2021-05-18 21:18:59.204,USDJPY,USD,S,51997264.3989604,SPOT
2021-05-18,Account,2021-05-18 21:46:22.283,USDJPY,USD,B,108516980.8124192,SPOT
2021-05-18,Account,2021-05-18 22:32:35.326,USDJPY,USD,S,59991768.96875724,SPOT
2021-05-19,Account,2021-05-19 09:05:55.957,USDJPY,USD,B,24687098.33454341,SPOT
2021-05-19,Account,2021-05-19 09:06:53.999,USDJPY,USD,B,144456353.969872,SPOT
2021-05-19,Account,2021-05-19 09:47:48.158,USDJPY,USD,S,61785661.94721498,SPOT
2021-05-19,Account,2021-05-19 10:10:41.589,USDJPY,USD,S,108848596.3991843,SPOT
2021-05-19,Account,2021-05-19 15:31:04.351,USDJPY,USD,S,100248728.5761163,SPOT
2021-05-19,Account,2021-05-19 15:54:27.738,USDJPY,USD,S,22791954.96113971,SPOT
2021-05-19,Account,2021-05-19 16:17:27.764,USDJPY,USD,S,41557923.72184806,SPOT
2021-05-19,Account,2021-05-19 16:20:57.643,USDJPY,USD,S,172077029.8037678,SPOT
2021-05-19,Account,2021-05-19 16:55:27.120,USDJPY,USD,S,163992941.1001503,SPOT
2021-05-19,Account,2021-05-19 17:34:30.457,USDJPY,USD,S,43133987.89381608,SPOT
2021-05-19,Account,2021-05-19 18:34:45.358,USDJPY,USD,B,105614546.6514863,SPOT
2021-05-20,Account,2021-05-20 08:41:49.906,USDJPY,USD,B,103522323.2000135,SPOT
2021-05-20,Account,2021-05-20 08:44:35.942,USDJPY,USD,B,213926030.9748352,SPOT
2021-05-20,Account,2021-05-20 09:51:16.190,USDJPY,USD,B,115910406.5736756,SPOT
2021-05-20,Account,2021-05-20 13:00:30.935,USDJPY,USD,S,53682720.67280486,SPOT
2021-05-20,Account,2021-05-20 15:32:48.924,USDJPY,USD,S,57598142.0581229,SPOT
2021-05-20,Account,2021-05-20 17:50:38.272,USDJPY,USD,S,21522264.37581703,SPOT
2021-05-20,Account,2021-05-20 18:06:36.850,USDJPY,USD,B,96838882.87981972,SPOT
2021-05-20,Account,2021-05-20 19:01:46.440,USDJPY,USD,B,43213010.36980003,SPOT
2021-05-20,Account,2021-05-20 19:36:09.376,USDJPY,USD,B,43513278.95419672,SPOT
2021-05-20,Account,2021-05-20 21:24:29.597,USDJPY,USD,S,39286711.35799959,SPOT
2021-05-20,Account,2021-05-20 22:16:23.640,USDJPY,USD,B,58154039.47490267,SPOT
2021-05-21,Account,2021-05-21 07:32:34.383,USDJPY,USD,S,116433654.8186839,SPOT
2021-05-21,Account,2021-05-21 09:51:42.780,USDJPY,USD,B,172385861.2822369,SPOT
2021-05-21,Account,2021-05-21 10:09:26.119,USDJPY,USD,S,47711935.26685238,SPOT
2021-05-21,Account,2021-05-21 12:30:30.372,USDJPY,USD,B,51933580.7999596,SPOT
2021-05-21,Account,2021-05-21 12:50:54.433,USDJPY,USD,B,21002229.0609777,SPOT
2021-05-21,Account,2021-05-21 13:37:42.536,USDJPY,USD,S,117437700.5198039,SPOT
2021-05-21,Account,2021-05-21 16:47:23.476,USDJPY,USD,S,47343793.080654,SPOT
2021-05-21,Account,2021-05-21 17:57:38.760,USDJPY,USD,B,103562209.4990686,SPOT
2021-05-21,Account,2021-05-21 18:14:17.233,USDJPY,USD,S,201515920.8560362,SPOT
2021-05-21,Account,2021-05-21 19:10:00.244,USDJPY,USD,B,24756939.09917027,SPOT
2021-05-21,Account,2021-05-21 19:39:11.714,USDJPY,USD,S,108791790.7396331,SPOT
2021-05-21,Account,2021-05-21 20:42:08.758,USDJPY,USD,S,84986320.05648687,SPOT
2021-05-24,Account,2021-05-24 07:23:02.942,USDJPY,USD,S,115373857.8548655,SPOT
2021-05-24,Account,2021-05-24 08:31:56.983,USDJPY,USD,S,100889907.3931389,SPOT
2021-05-24,Account,2021-05-24 11:00:06.784,USDJPY,USD,S,164897639.5314094,SPOT
2021-05-24,Account,2021-05-24 11:49:50.341,USDJPY,USD,S,110503505.3216852,SPOT
2021-05-24,Account,2021-05-24 13:04:25.935,USDJPY,USD,S,238870425.359346,SPOT
2021-05-24,Account,2021-05-24 13:06:21.852,USDJPY,USD,S,116965015.756432,SPOT
2021-05-24,Account,2021-05-24 14:21:05.872,USDJPY,USD,S,46930761.09397225,SPOT
2021-05-24,Account,2021-05-24 14:29:31.727,USDJPY,USD,B,85368824.12154227,SPOT
2021-05-24,Account,2021-05-24 16:28:12.487,USDJPY,USD,S,18613402.47560292,SPOT
2021-05-24,Account,2021-05-24 19:16:08.619,USDJPY,USD,S,77821751.17172301,SPOT
2021-05-25,Account,2021-05-25 07:17:42.079,USDJPY,USD,S,184230762.2544467,SPOT
2021-05-25,Account,2021-05-25 07:52:40.220,USDJPY,USD,B,15656211.6346322,SPOT
2021-05-25,Account,2021-05-25 09:58:49.942,USDJPY,USD,B,58311220.85219249,SPOT
2021-05-25,Account,2021-05-25 14:48:27.001,USDJPY,USD,S,106552417.4133316,SPOT
2021-05-25,Account,2021-05-25 16:26:03.738,USDJPY,USD,S,49475874.62374941,SPOT
2021-05-25,Account,2021-05-25 17:07:51.341,USDJPY,USD,B,56989681.96520582,SPOT
2021-05-25,Account,2021-05-25 18:19:13.321,USDJPY,USD,B,231433175.271377,SPOT
2021-05-25,Account,2021-05-25 18:22:15.211,USDJPY,USD,S,97226283.30346197,SPOT
2021-05-25,Account,2021-05-25 22:20:06.487,USDJPY,USD,B,59596992.41793714,SPOT
2021-05-25,Account,2021-05-25 22:24:20.459,USDJPY,USD,S,236911914.9632752,SPOT
2021-05-26,Account,2021-05-26 11:39:48.949,USDJPY,USD,B,83688077.12104172,SPOT
2021-05-26,Account,2021-05-26 14:28:37.236,USDJPY,USD,B,19380348.60650077,SPOT
2021-05-26,Account,2021-05-26 14:41:51.573,USDJPY,USD,S,227909043.8038111,SPOT
2021-05-26,Account,2021-05-26 16:30:43.547,USDJPY,USD,S,167582802.1718189,SPOT
2021-05-26,Account,2021-05-26 16:42:37.117,USDJPY,USD,B,156661941.3380977,SPOT
2021-05-26,Account,2021-05-26 16:46:32.985,USDJPY,USD,B,17379306.94129318,SPOT
2021-05-26,Account,2021-05-26 17:02:46.339,USDJPY,USD,B,187734296.8480662,SPOT
2021-05-26,Account,2021-05-26 17:51:32.084,USDJPY,USD,S,231685011.9037554,SPOT
2021-05-26,Account,2021-05-26 20:20:32.360,USDJPY,USD,S,17944698.04968685,SPOT
2021-05-26,Account,2021-05-26 20:48:53.329,USDJPY,USD,S,50113111.97304167,SPOT
