ParentOrderID,Symbol,LegSymbols,TradeCurrency,NumChildEvents,NumParentEvents,Trader,Account,SubAccount,AlgoName,AlgoUrgency,LP,AvgChildOrderQuantityUSD,TradeQuantityUSD,SpreadPaidPMChildOrders,ArrivalTime,ArrivalPrice,LimitPrice,SubmissionTime,SubmissionPrice,FirstFillTime,FirstFillPrice,LastTime,LastPrice,OrderQuantityUSD,OrderQuantity,Side,CurrencyPositions,AllInPrice,AllInNetPrice,ExecutionScore,ReversalScore,PrincipalMid,RiskTransferPrice,TradeQuantity,SlippageToArrivalMidTradePM,SlippageToArrivalMidTradeNetPM,SlippageToArrivalMidRemainPM,RemainQuantity,Duration,SlippageToArrivalMidPM,SlippageToArrivalMidNetPM,Date,TWAPPrice,SlippageToTWAPMidPM,SlippageToTWAPMidNetPM,TradeIntensity,OrderIntensity,RiskTransferCostReportedPM,G10EM,TimeZoneArrive,TimeZoneEnd,TradeSizeBucketUSDM,HourArrive,HourEnd,RiskTransferCostStaticPM,DailyVolatilityPct,RiskTransferCostVolBumpPM,RiskTransferCostModelPM,ArrivalVolatilityPct,RiskTransferCostTradefeedrPM,AssumedRisk,SlippageToArrivalMidRemainNetPM,ArrivalMidPerfBPS,ArrivalMidPerfTradeBPS,ArrivalMidPerfRemainBPS,ArrivalMidPerfNetBPS,ArrivalMidPerfTradeNetBPS,ArrivalMidPerfRemainNetBPS,TWAPMidPerfBPS,TWAPMidPerfNetBPS,SubmissionMidPerfTradeBPS,SubmissionMidPerfTradeNetBPS,FirstFillMidPerfTradeBPS,FirstFillMidPerfTradeNetBPS,SubmissionMidPerfRemainBPS,SubmissionMidPerfRemainNetBPS,FirstFillMidPerfRemainBPS,FirstFillMidPerfRemainNetBPS,SubmissionMidPerfBPS,SubmissionMidPerfNetBPS,FirstFillMidPerfBPS,FirstFillMidPerfNetBPS,TWAPPriceSubmission,TWAPPriceArrival,TWAPPriceFirstFill,TWAPPriceHalfSpeed,TWAPSubmissionMidPerfBPS,TWAPArrivalMidPerfBPS,TWAPFirstFillMidPerfBPS,TWAPHalfSpeedMidPerfBPS,ReversalBPSNeg10s,ReversalBPSNeg5s,ReversalBPSNeg1s,ReversalBPS0,ReversalBPS1s,ReversalBPS5s,ReversalBPS10s,ReversalBPS30s,ReversalBPS1m,ReversalBPS5m,ReversalBPS10m,SlippageToArrivalMidTradeUserPM,SlippageToArrivalMidTradeBankPM,ArrivalMidPerfTradeUserBPS,ArrivalMidPerfTradeBankBPS,UploadID,UploadedBy,ModifiedBy
lim_20180904-A00,USDJPY,['USDJPY'],USD,13,12,Algo,Algo,DefaultSubAccount,MidTracker,,LP3,1818440,45461000,23.33540719,1.53605E+12,111.4575,,1.53605E+12,111.4575,1.53605E+12,111.4545,1.53607E+12,111.3195,50000000,50000000,S,"OrderedDict([('USD', -45461000.0), ('JPY', 5065057247.900001)])",111.4154385,111.4154385,65.90807723,69.94439205,,,45461000,377.3773722,377.3773722,1238.140098,4539000,18000,455.5174125,455.5174125,04/09/2018,111.3650501,-452.4612383,-452.4612383,0.151536667,0.166666667,,G10,London,London,0-50,8,13,500,4.379341249,,,5.106034124,161.8396475,12.59180237,1238.140098,-4.555174125,-3.773773722,-12.38140098,-4.555174125,-3.773773722,-12.38140098,4.521780014,4.524612383,-3.773773722,-3.773773722,-3.504707164,-3.504707164,-12.38140098,-12.38140098,-12.11256611,-12.11256611,-4.555174125,-4.555174125,-4.2861286,-4.2861286,111.3650816,111.3650816,111.3623644,111.3812058,4.521780014,4.521780014,4.765892,3.073468442,0.404241844,0.359326084,0,0,0,-0.089831521,-0.89831521,0.269494563,0.988146731,4.311913007,5.210228217,373.3744666,4.002905557,-3.733744666,-0.040029056,6.80082E+17,TRADEFEEDR,TRADEFEEDR
20180904-A00,USDJPY,['USDJPY'],USD,24,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP2,806846.1538,20978000,24.65958282,1.53605E+12,111.455,,1.53605E+12,111.455,1.53605E+12,111.4545,1.53605E+12,111.4465,50000000,50000000,B,"OrderedDict([('USD', 20978000.0), ('JPY', -2337976223.16)])",111.4489572,111.4489572,30.08691551,92.58236465,,,20978000,-54.21781698,-54.21781698,-76.26396303,29022000,261,-67.014282,-67.014282,04/09/2018,111.4454489,31.47952554,31.47952554,4.822528736,11.49425287,,G10,London,London,0-50,8,8,500,4.379341249,,,5.044361388,160.7017658,1.516253791,-76.26396303,0.67014282,0.54217817,0.76263963,0.67014282,0.54217817,0.76263963,-0.31270424,-0.314795255,0.54217817,0.54217817,0.497319246,0.497319246,0.76263963,0.76263963,0.717781696,0.717781696,0.67014282,0.67014282,0.62528447,0.62528447,111.4454722,111.4454722,111.4448073,111.4565952,-0.31270424,-0.31270424,-0.372364106,0.6852973,0.35891661,0,0,0,0,0,0,-1.031885254,-1.031885254,-2.871332882,-3.992947289,0,-54.21781698,0,0.54217817,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180904-A01,AUDUSD,['AUDUSD'],AUD,6,2,Algo,Algo,DefaultSubAccount,Sweep,,LP2,6181994.58,49455956.64,58.7292249,1.53606E+12,0.71796,,1.53606E+12,0.71796,1.53606E+12,0.71796,1.53606E+12,0.71796,71796000,100000000,S,"OrderedDict([('AUD', -68884000.0), ('USD', 49453052.13000001)])",0.717917835,0.717917835,0,0,,,68884000,58.7292249,58.7292249,0,31116000,7,40.45503928,40.45503928,04/09/2018,0.71796,58.7292249,58.7292249,423.9081998,615.3942857,,G10,London,London,0-50,10,10,500,9.036658728,,,8.688318185,498.5751281,0.512388955,0,-0.404550393,-0.587292249,0,-0.404550393,-0.587292249,0,-0.587292249,-0.587292249,-0.587292249,-0.587292249,-0.587292249,-0.587292249,0,0,0,0,-0.404550393,-0.404550393,-0.404550393,-0.404550393,0.71796,0.71796,0.71796,0.71796,-0.587292249,-0.587292249,-0.587292249,-0.587292249,0,0,0,0,0,0.139283526,0.139283526,0.278567051,1.25355173,-0.557134102,2.646386985,0,58.7292249,0,-0.587292249,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180904-A02,EURUSD,['EURUSD'],EUR,17,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP2,6253522.116,118862501.1,5.848914438,1.53606E+12,1.15603,,1.53606E+12,1.15603,1.53606E+12,1.155775,1.53606E+12,1.15643,231286000,200000000,S,"OrderedDict([('EUR', -102784000.0), ('USD', 118816225.25)])",1.155979815,1.155979815,49.2343306,1.407415908,,,102784000,43.41113737,43.41113737,-346.0117817,97216000,1959,-145.8795551,-145.8795551,04/09/2018,1.156013335,28.99622212,28.99622212,3.640505394,7.083797856,,G10,London,London,100-200,11,12,500,8.195271317,,,10.07096225,485.2423306,7.773621887,-346.0117817,1.458795551,-0.434111374,3.460117817,1.458795551,-0.434111374,3.460117817,-0.290005435,-0.289962221,-0.434111374,-0.434111374,1.77210463,1.77210463,3.460117817,3.460117817,5.667193009,5.667193009,1.458795551,1.458795551,3.665429189,3.665429189,1.15601334,1.15601334,1.156014708,1.156262088,-0.290005435,-0.290005435,-0.301838121,-2.441253651,0.345892099,-0.086473025,-0.086473025,0,0,0,0.951203272,-0.475601636,-0.518838148,2.334771668,-1.124149322,0,43.41113737,0,-0.434111374,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180904-A03,EURUSD,['EURUSD'],EUR,6,2,Algo,Algo,DefaultSubAccount,Sweep,,LP1,7365729.398,58926319.14,59.88247751,1.53608E+12,1.15661,,1.53608E+12,1.15661,1.53608E+12,1.15661,1.53608E+12,1.15662,115662000,100000000,S,"OrderedDict([('EUR', -50947000.0), ('USD', 58922306.56)])",1.15654124,1.15654124,0,0,,,50947000,59.44950179,59.44950179,-8.645956718,49053000,6,26.04663653,26.04663653,04/09/2018,1.156614643,63.46344122,63.46344122,589.2631914,1156.62,,G10,London,London,50-100,16,16,500,8.195271317,,,10.66569234,273.3642636,0.430211306,-8.645956718,-0.260466365,-0.594495018,0.086459567,-0.260466365,-0.594495018,0.086459567,-0.618704583,-0.634634412,-0.594495018,-0.594495018,-0.594495018,-0.594495018,0.086459567,0.086459567,0.086459567,0.086459567,-0.260466365,-0.260466365,-0.260466365,-0.260466365,1.1566128,1.1566128,1.1566128,1.156614041,-0.618704583,-0.618704583,-0.618704583,-0.629427302,0.04322941,-0.08645882,-0.08645882,0,0.04322941,-0.04322941,-0.04322941,0.302605869,0.08645882,1.469799934,0.605211738,0,59.44950179,0,-0.594495018,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180904-A04,USDCHF,['USDCHF'],USD,21,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP3,2268000,52164000,25.51225741,1.53608E+12,0.97503,,1.53608E+12,0.97503,1.53608E+12,0.974975,1.53608E+12,0.975065,100000000,100000000,B,"OrderedDict([('USD', 52164000.0), ('CHF', -50863251.42)])",0.975064248,0.975064248,36.7248237,56.33006824,,,52164000,35.12482393,35.12482393,35.89633139,47836000,449,35.49388224,35.49388224,04/09/2018,0.975052616,11.92986535,11.92986535,6.970690423,13.36302895,,G10,London,London,50-100,16,16,500,5.969322023,,,6.879202254,600.5587118,2.710759803,35.89633139,-0.354938822,-0.351248239,-0.358963314,-0.354938822,-0.351248239,-0.358963314,-0.119324682,-0.119298653,-0.351248239,-0.351248239,-0.915385082,-0.915385082,-0.358963314,-0.358963314,-0.923100592,-0.923100592,-0.354938822,-0.354938822,-0.919075874,-0.919075874,0.975052613,0.975052613,0.975052815,0.975030319,-0.119324682,-0.119324682,-0.117252655,-0.347976748,0.102557265,0.102557265,0,0,0,-0.205114531,-0.307671796,-0.205114531,-0.820458123,1.640916247,2.769046166,0,35.12482393,0,-0.351248239,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180904-A05,AUDUSD,['AUDUSD'],AUD,21,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP1,759014.2061,17458743.33,23.54541483,1.53608E+12,0.71787,,1.53608E+12,0.71787,1.53608E+12,0.71788,1.53608E+12,0.717935,35896750,50000000,B,"OrderedDict([('AUD', 24318000.0), ('USD', -17457737.78)])",0.717893652,0.717893652,36.59664727,88.61038792,,,24318000,32.94756604,32.94756604,90.54564197,25682000,291,62.53224176,62.53224176,04/09/2018,0.717882399,15.67488628,15.67488628,3.599740893,7.401391753,,G10,NewYork,NewYork,0-50,18,18,500,9.036658728,,,6.559887343,313.358605,3.303674371,90.54564197,-0.625322418,-0.32947566,-0.90545642,-0.625322418,-0.32947566,-0.90545642,-0.157216733,-0.156748863,-0.32947566,-0.32947566,-0.190172024,-0.190172024,-0.90545642,-0.90545642,-0.76614476,-0.76614476,-0.625322418,-0.625322418,-0.48601466,-0.48601466,0.717882366,0.717882366,0.717882338,0.717896209,-0.157216733,-0.157216733,-0.15759732,0.035616511,0.139288376,0.139288376,0.139288376,0,0,0,0.139288376,0.139288376,0.139288376,2.785767514,-2.716123326,0,32.94756604,0,-0.32947566,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180904-A06,AUDUSD,['AUDUSD'],AUD,24,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP2,2490612.272,64761914.64,14.7784946,1.53609E+12,0.71754,,1.53609E+12,0.71754,1.53609E+12,0.71753,1.53609E+12,0.718045,143609000,200000000,S,"OrderedDict([('AUD', -90192000.0), ('USD', 64754962.06999999)])",0.717968007,0.717968007,55.04240351,43.52428685,,,90192000,-596.4923208,-596.4923208,-703.7935167,109808000,1400,-655.4049694,-655.4049694,04/09/2018,0.717966233,-2.471250737,-2.471250737,2.775510627,6.154671429,,G10,NewYork,NewYork,50-100,19,20,500,9.036658728,,,6.960608322,1017.844768,7.246274096,-703.7935167,6.554049694,5.964923208,7.037935167,6.554049694,5.964923208,7.037935167,0.036475429,0.024712507,5.964923208,5.964923208,6.104373334,6.104373334,7.037935167,7.037935167,7.177400248,7.177400248,6.554049694,6.554049694,6.693508031,6.693508031,0.717965388,0.717965388,0.717983054,0.717968815,0.036475429,0.036475429,-0.209572461,-0.011249393,-0.139267038,0,-0.208900556,0,0,-0.208900556,-0.208900556,-0.208900556,-0.278534075,0.487434632,0.139267038,0,-596.4923208,0,5.964923208,6.00855E+17,TRADEFEEDR,TRADEFEEDR
l_20180904-A00,USDJPY,['USDJPY'],USD,16,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP3,2525333.333,45456000,24.22314513,1.53609E+12,111.4745,,1.53609E+12,111.4745,1.53609E+12,111.456,1.53611E+12,111.6385,50000000,50000000,S,"OrderedDict([('USD', -45456000.0), ('JPY', 5066563545.3)])",111.4608312,111.4608312,54.53771915,0,,,45456000,122.6177287,122.6177287,-1471.188478,4544000,18000,-22.22737936,-22.22737936,04/09/2018,111.461443,5.488114663,5.488114663,0.15152,0.166666667,,G10,NewYork,Asia,0-50,20,1,500,4.379341249,,,3.992728166,199.4983215,12.59180237,-1471.188478,0.222273794,-1.226177287,14.71188478,0.222273794,-1.226177287,14.71188478,-0.054899825,-0.054881147,-1.226177287,-1.226177287,0.433467018,0.433467018,14.71188478,14.71188478,16.37417456,16.37417456,0.222273794,0.222273794,1.88215852,1.88215852,111.4614432,111.4614432,111.4614534,111.5056728,-0.054899825,-0.054899825,-0.055818848,-4.021455658,-1.074897997,0.13436225,0.223937083,0,0.268724499,0.089574833,0.806173497,0.627023831,2.149795993,3.135119157,0.358299332,0,122.6177287,0,-1.226177287,6.80607E+17,TRADEFEEDR,TRADEFEEDR
lim_20180905-A00,USDJPY,['USDJPY'],USD,38,11,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP1,9276653.061,454556000,30.17155855,1.53613E+12,111.4575,,1.53613E+12,111.4575,1.53614E+12,111.4785,1.53615E+12,111.4715,500000000,500000000,S,"OrderedDict([('USD', -454556000.0), ('JPY', 50706422773.200005)])",111.5515421,111.5515421,50.62033618,28.31423026,,,454556000,-843.7485612,-843.7485612,-125.6084158,45444000,18000,-778.4782397,-778.4782397,05/09/2018,111.5498386,-15.27150288,-15.27150288,1.515186667,1.666666667,,G10,London,London,200-500,8,13,500,4.471653989,,,5.213664925,757.6326166,12.85722671,-125.6084158,7.784782397,8.437485612,1.256084158,7.784782397,8.437485612,1.256084158,0.153253186,0.152715029,8.437485612,8.437485612,6.552124873,6.552124873,1.256084158,1.256084158,-0.62792377,-0.62792377,7.784782397,7.784782397,5.899544612,5.899544612,111.5498326,111.5498326,111.5543941,111.5581006,0.153253186,0.153253186,-0.255663743,-0.587899796,-0.134563543,-0.089709029,0,0,-0.089709029,-0.089709029,0.358836115,0.627963201,1.12136286,0.493399658,9.284884477,-340.4649164,-503.2836448,3.404649164,5.032836448,6.80082E+17,TRADEFEEDR,TRADEFEEDR
lim_20180905-A01,EURUSD,['EURUSD'],EUR,33,13,Algo,Algo,DefaultSubAccount,MidTracker,,LP1,4574937.428,210644600.1,25.65870208,1.53613E+12,1.15556,,1.53613E+12,1.15556,1.53613E+12,1.156045,1.53615E+12,1.15847,231694000,200000000,B,"OrderedDict([('EUR', 181830000.0), ('USD', -210452521.49999997)])",1.157414713,1.157414713,57.6613815,99.58994497,,,181830000,1605.034181,1605.034181,2518.259545,18170000,18000,1688.000705,1688.000705,05/09/2018,1.15783468,-362.7177174,-362.7177174,0.702148667,0.772313333,,G10,London,London,200-500,8,13,500,8.212463687,,,10.83409552,517.5442435,23.61307645,2518.259545,-16.88000705,-16.05034181,-25.18259545,-16.88000705,-16.05034181,-25.18259545,3.626700357,3.627177174,-16.05034181,-16.05034181,-11.84826973,-11.84826973,-25.18259545,-25.18259545,-20.97669208,-20.97669208,-16.88000705,-16.88000705,-12.6775869,-12.6775869,1.157834625,1.157834625,1.157844704,1.159970599,3.626700357,3.626700357,3.713716352,22.03405241,-0.431603753,-0.604245255,0,0,-0.561084879,-0.604245255,-0.604245255,-0.604245255,-0.345283003,-2.287499892,-23.82452718,174.5317545,1430.502426,-1.745317545,-14.30502426,6.80082E+17,TRADEFEEDR,TRADEFEEDR
20180905-A00,USDJPY,['USDJPY'],USD,14,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,1368250,21892000,27.90243906,1.53614E+12,111.6255,,1.53614E+12,111.6255,1.53614E+12,111.6295,1.53614E+12,111.6255,50000000,50000000,S,"OrderedDict([('USD', -21892000.0), ('JPY', 2443643594.9900002)])",111.6226747,111.6226747,20.52816133,8.243792997,,,21892000,25.31033767,25.31033767,0,28108000,101,11.08187824,11.08187824,05/09/2018,111.6262831,32.3254882,32.3254882,13.00514851,29.7029703,,G10,London,London,0-50,10,10,500,4.471653989,,,4.009253703,131.3561442,0.963100784,0,-0.110818782,-0.253103377,0,-0.110818782,-0.253103377,0,-0.323149813,-0.323254882,-0.253103377,-0.253103377,-0.611422527,-0.611422527,0,0,-0.35832822,-0.35832822,-0.110818782,-0.110818782,-0.469143031,-0.469143031,111.6262819,111.6262819,111.6261379,111.6272487,-0.323149813,-0.323149813,-0.310250003,-0.409753385,0.17917053,0.17917053,0.089585265,0,-0.089585265,0.17917053,0.17917053,-0.134377898,0.089585265,0.71668212,0,0,25.31033767,0,-0.253103377,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180905-A01,EURUSD,['EURUSD'],EUR,20,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP2,11763517.64,258710236.2,7.480813522,1.53614E+12,1.159505,,1.53614E+12,1.159505,1.53615E+12,1.15949,1.53615E+12,1.158245,579122500,500000000,B,"OrderedDict([('EUR', 223364000.0), ('USD', -258799324.06)])",1.158644037,1.158644037,51.6198336,26.53944286,,,223364000,-742.5261759,-742.5261759,-1086.670605,276636000,4654,-932.9316525,-932.9316525,05/09/2018,1.158627869,13.95482941,13.95482941,3.335327497,7.466125913,,G10,London,London,200-500,10,12,500,8.212463687,,,8.816609254,1029.370245,12.00686175,-1086.670605,9.329316525,7.425261759,10.86670605,9.329316525,7.425261759,10.86670605,-0.139309116,-0.139548294,7.425261759,7.425261759,7.295990595,7.295990595,10.86670605,10.86670605,10.73747941,10.73747941,9.329316525,9.329316525,9.200069994,9.200069994,1.158627896,1.158627896,1.158607337,1.159092995,-0.139309116,-0.139309116,-0.316763494,3.873352205,-0.302181317,0.04316876,0,0,0,-0.215843798,-0.172675039,-0.129506279,-0.733868914,3.842019607,-0.345350077,0,-742.5261759,0,7.425261759,6.00855E+17,TRADEFEEDR,TRADEFEEDR
fs_20180905-A00,USDJPY,['USDJPY'],USD,28,3,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP3,2932774.194,90916000,7.317440488,1.53616E+12,111.478,,1.53616E+12,111.732,1.53616E+12,111.478,1.53618E+12,111.53,100000000,100000000,S,"OrderedDict([('USD', -90916000.0), ('JPY', 10139296989.05)])",111.5237911,111.5237911,38.12280278,87.732028,,,90916000,-410.7633024,-410.7633024,-466.4597499,9084000,18000,-415.8227677,-415.8227677,05/09/2018,111.5369187,117.697316,117.697316,0.303053333,0.333333333,,G10,London,NewYork,50-100,16,21,500,4.471653989,,,5.397695922,213.0360248,12.85722671,-466.4597499,4.158227677,4.107633024,4.664597499,4.158227677,4.107633024,4.664597499,-0.075513439,-1.17697316,-18.63467302,-18.63467302,4.107633024,4.107633024,-18.07897469,-18.07897469,4.664597499,4.664597499,-18.58419338,-18.58419338,4.158227677,4.158227677,111.5369197,111.5246332,111.5253724,111.4684934,-1.177068334,-0.075513439,-0.141793138,4.960835791,0,0,0,0,0.044830987,0.044830987,0.044830987,0,0.224154936,-2.689859231,-2.017394423,0,-410.7633024,0,4.107633024,6.83714E+17,TRADEFEEDR,TRADEFEEDR
fs_20180905-A01,EURUSD,['EURUSD'],EUR,25,3,Algo,Algo,DefaultSubAccount,Sweep,,LP2,1887307.354,52860622.5,59.86079269,1.53616E+12,1.161845,,1.53616E+12,1.16262,1.53616E+12,1.16202,1.53618E+12,1.16305,58152500,50000000,S,"OrderedDict([('EUR', -45450000.0), ('USD', 52841442.6)])",1.162628101,1.162628101,72.94192393,0.114240947,,,45450000,-674.0147823,-674.0147823,-1037.143509,4550000,18000,-707.0594964,-707.0594964,05/09/2018,1.162420422,-178.6602385,-178.6602385,0.176202075,0.193841667,,G10,London,NewYork,50-100,16,21,500,8.212463687,,,10.9231043,163.7529544,23.61307645,-1037.143509,7.070594964,6.740147823,10.37143509,7.070594964,6.740147823,10.37143509,-0.102861296,1.786602385,0.06967629,0.06967629,5.233134583,5.233134583,3.698542946,3.698542946,8.863874976,8.863874976,0.399903155,0.399903155,5.563531958,5.563531958,1.162420423,1.16264006,1.162642269,1.163216754,1.786593049,-0.102861296,-0.121860878,-5.060561911,-0.042990413,-0.042990413,0,0,0,0,0,0,0,2.106530244,0.601865784,0,-674.0147823,0,6.740147823,6.83714E+17,TRADEFEEDR,TRADEFEEDR
fs_20180905-A02,EURUSD,['EURUSD'],EUR,22,3,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP1,4228058.257,105725897.2,6.450053037,1.53616E+12,1.161845,,1.53616E+12,1.16262,1.53616E+12,1.16265,1.53618E+12,1.16305,116305000,100000000,B,"OrderedDict([('EUR', 90904000.0), ('USD', -105702138.20000003)])",1.162788738,1.162788738,18.7616198,96.70560603,,,90904000,812.2752717,812.2752717,1037.143509,9096000,18000,832.7292866,832.7292866,05/09/2018,1.162420422,316.8522861,316.8522861,0.352419657,0.387683333,,G10,London,NewYork,100-200,16,21,500,8.212463687,,,10.9231043,274.2531543,23.61307645,1037.143509,-8.327292866,-8.122752717,-10.37143509,-8.327292866,-8.122752717,-10.37143509,-1.278798117,-3.168522861,-1.451359542,-1.451359542,-1.193290871,-1.193290871,-3.698542946,-3.698542946,-3.44041629,-3.44041629,-1.655763344,-1.655763344,-1.397689399,-1.397689399,1.162420423,1.16264006,1.162652204,1.163216754,-3.168513523,-1.278798117,-1.174332526,3.67958749,0.042990413,0.042990413,0,0,0,0,0,0,0,-2.106530244,-0.601865784,0,812.2752717,0,-8.122752717,6.83714E+17,TRADEFEEDR,TRADEFEEDR
fs_20180905-A03,USDCAD,['USDCAD'],USD,35,3,Algo,Algo,DefaultSubAccount,MidTracker,,LP1,1196447.368,45465000,24.37872875,1.53616E+12,1.31918,,1.53616E+12,1.31696,1.53616E+12,1.31858,1.53618E+12,1.3178,50000000,50000000,S,"OrderedDict([('USD', -45465000.0), ('CAD', 59942536.860000014)])",1.318432571,1.318432571,39.07386003,91.31659782,,,45465000,566.5857362,566.5857362,1046.104398,4535000,18000,610.0780788,610.0780788,05/09/2018,1.31866459,175.9500102,175.9500102,0.15155,0.166666667,,G10,London,NewYork,0-50,16,21,500,7.163902486,,,9.592183343,266.3064584,20.59817657,1046.104398,-6.100780788,-5.665857362,-10.46104398,-6.100780788,-5.665857362,-10.46104398,-0.693751714,-1.759500102,11.18159571,11.18159571,-1.118085906,-1.118085906,6.378325841,6.378325841,-5.915454504,-5.915454504,10.74593913,10.74593913,-1.553207238,-1.553207238,1.318664581,1.318524044,1.318516424,1.317956095,-1.759429798,-0.693751714,-0.635964298,3.615265212,0,0,0,0,-0.379420246,-0.49324632,-0.49324632,0.341478221,0.341478221,2.238579451,-2.086811352,0,566.5857362,0,-5.665857362,6.83714E+17,TRADEFEEDR,TRADEFEEDR
fs_20180905-A04,NZDUSD,['NZDUSD'],NZD,30,3,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,907773.0795,29972002.5,29.07965423,1.53616E+12,0.65802,,1.53616E+12,0.65816,1.53616E+12,0.658635,1.53618E+12,0.65945,32972500,50000000,S,"OrderedDict([('NZD', -45450000.0), ('USD', 29955640.499999996)])",0.659090198,0.659090198,77.87428539,27.35331225,,,45450000,-1626.390818,-1626.390818,-2173.186225,4550000,18000,-1676.1492,-1676.1492,05/09/2018,0.658798583,-442.6468891,-442.6468891,0.099906675,0.109908333,,G10,London,NewYork,0-50,16,21,500,8.595346984,,,9.663917065,433.3211946,24.71397052,-2173.186225,16.761492,16.26390818,21.73186225,16.761492,16.26390818,21.73186225,0.261687073,4.426468891,14.13330628,14.13330628,6.911228313,6.911228313,19.60009724,19.60009724,12.37407669,12.37407669,14.63078426,14.63078426,7.408347516,7.408347516,0.658798579,0.659072951,0.659112231,0.659381136,4.42652162,0.261687073,-0.334280278,-4.412287988,-6.065660778,-6.065660778,0,0,-5.61073622,-5.61073622,-5.61073622,-7.582075972,-7.582075972,-7.809538252,-9.022670407,0,-1626.390818,0,16.26390818,6.83714E+17,TRADEFEEDR,TRADEFEEDR
20180905-A02,AUDUSD,['AUDUSD'],AUD,13,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP1,3355386.308,50328819,27.45794122,1.53616E+12,0.7192,,1.53616E+12,0.7192,1.53616E+12,0.719205,1.53616E+12,0.71924,143848000,200000000,S,"OrderedDict([('AUD', -69975000.0), ('USD', 50329412.64)])",0.719248485,0.719248485,27.97294205,90.36195275,,,69975000,-67.41577145,-67.41577145,-55.61735261,130025000,350,-59.74532441,-59.74532441,05/09/2018,0.719277828,40.79445316,40.79445316,8.627797543,24.65965714,,G10,London,London,50-100,16,16,500,8.991516992,,,8.776393677,1017.217056,3.605038025,-55.61735261,0.597453244,0.674157715,0.556173526,0.597453244,0.674157715,0.556173526,-0.402912806,-0.407944532,0.674157715,0.674157715,0.60463182,0.60463182,0.556173526,0.556173526,0.486648452,0.486648452,0.597453244,0.597453244,0.527927883,0.527927883,0.719277466,0.719277466,0.719287973,0.719213776,-0.402912806,-0.402912806,-0.548984992,0.482596978,-0.695178244,0.347589122,0,0,0.069517824,0.069517824,0,-0.417106946,0.069517824,-0.625660419,-0.764696068,0,-67.41577145,0,0.674157715,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180905-A03,GBPUSD,['GBPUSD'],GBP,21,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP1,1204451.016,27706166.2,29.74745121,1.53617E+12,1.29049,,1.53617E+12,1.29049,1.53617E+12,1.29049,1.53617E+12,1.2907,64535000,50000000,B,"OrderedDict([('GBP', 21466000.0), ('USD', -27703197.439999994)])",1.290561702,1.290561702,49.50408087,97.38785901,,,21466000,55.56172724,55.56172724,162.7288859,28534000,145,116.7198814,116.7198814,05/09/2018,1.29055619,4.27117295,4.27117295,11.4646205,26.70413793,,G10,NewYork,NewYork,0-50,17,17,500,7.546071547,,,6.349243759,300.810312,1.947366874,162.7288859,-1.167198814,-0.555617272,-1.627288859,-1.167198814,-0.555617272,-1.627288859,-0.10679062,-0.042711729,-0.555617272,-0.555617272,-0.555617272,-0.555617272,-1.627288859,-1.627288859,-1.627288859,-1.627288859,-1.167198814,-1.167198814,-1.167198814,-1.167198814,1.29054792,1.29054792,1.290554117,1.290666329,-0.10679062,-0.10679062,-0.058770711,0.810644503,0.116216007,0.116216007,-0.077477338,0,0,0,0.077477338,-0.116216007,-0.697296041,-3.796389556,-2.285581467,0,55.56172724,0,-0.555617272,6.00855E+17,TRADEFEEDR,TRADEFEEDR
